molecule,Compound,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
40,CC(C)=CCO,9,0,0,0,0,2,0,1,86.133,2.165,298.336,224.276,57.179,16.882,0,436.453,1,1.7,0.0107404,0.0056983,0.9327187,10.19,3.039,4.779,3.639,0.84,-0.452,-0.392,-2.701,2842.321,0.005,1530.09,-2.322,9.466,-1.003,3,-0.592,3,93.677,0,0,23.003,1,0,0,0,0,0,6,0,61.717
41,C1=CC2CCC1C2,12,0,0,0,0,0,0,2,94.156,0.254,292.369,210.172,0,82.197,0,435.103,0,0,0.0001484,0,0.9497923,12.044,3.061,2.827,-0.363,2.67,-2.463,-2.345,-2.736,9906.038,0.613,5899.293,-1.23,9.874,-1.108,2,-0.119,3,100,0,0,0,0,0,7,0,7,5,7,0,25.037
42,C1=CCCC1,13,0,0,0,0,0,0,2,68.118,0.262,260.724,170.268,0,90.456,0,368.664,0,0,0.0001856,0,0.9536859,9.464,2.393,1.951,-0.364,2.349,-1.566,-1.654,-2.713,9906.038,0.533,5899.293,-1.201,9.619,-1.175,2,-0.312,3,100,0,0,0,0,0,5,0,5,3,5,0,95.19
43,C1=CCCCC1,12,0,0,0,0,0,0,2,82.145,0.352,286.605,205.475,0,81.13,0,420.666,0,0,0.0002944,0,0.9473425,11.456,2.858,2.619,-0.326,2.858,-2.524,-2.195,-2.771,9906.038,0.603,5899.293,-1.234,9.629,-1.157,2,-0.161,3,100,0,0,0,0,0,6,0,6,4,6,0,30.607
44,C=C(C)CCC,11,0,0,0,0,2,0,2,84.161,0.418,315.401,280.068,0,35.333,0,473.263,0,0,0.0003697,0,0.9311866,11.839,2.942,2.584,-1.314,2.745,-2.736,-2.742,-2.814,9906.038,0.753,5899.293,-1.203,9.841,-1.085,2,-0.093,3,100,0,0,0,0,0,0,0,0,0,6,0,9.541
45,Oc1ccc(O)cc1,7,0,0,0,0,2,0,-1,110.112,0,290.733,0,109.33,181.403,0,425.776,2,1.5,0,0.0072965,0.9414373,11.334,4.776,6.919,6.362,0.8,0.697,-1.136,-3.345,910.172,-0.379,446.856,-2.703,8.696,-0.101,2,-0.685,3,84.593,0,0,45.085,2,0,6,0,6,0,8,0,62.616
46,COc1ccc(O)cc1,4,0,0,0,0,2,0,1,124.139,2.715,314.898,92.688,54.691,167.519,0,478.142,1,1.5,0.0154211,0.0047635,0.9390754,13.297,4.632,6.063,4.489,1.232,-0.879,-1.463,-3.317,3001,0.03,1622.625,-1.745,8.664,-0.159,2,-0.458,3,96.395,0,0,30.833,2,0,6,0,6,0,9,0,158.683
47,Cc1cc(C)c(O)c(C)c1,3,0,0,0,0,1,0,1,136.193,1.503,368.049,254.768,36.103,77.177,0,575.473,1,0.75,0.0039232,0.0020378,0.9090968,16.971,4.613,6.528,3.358,2.271,-1.793,-1.906,-3.371,4503.367,0.212,2516.208,-1.817,8.74,-0.288,4,-0.051,3,100,0,0,19.667,1,0,6,0,6,0,10,0,7.566
48,Oc1ccc2ccccc2c1,2,0,0,0,0,1,0,1,144.173,1.156,347.574,0,54.61,292.963,0,541.196,1,0.75,0.00247,0.0021578,0.9240336,17.66,6.044,7.219,4.903,2.7,-2.249,-2.308,-4.158,3006.285,0.077,1625.713,-1.398,8.485,0.691,1,-0.145,3,100,0,0,22.537,1,0,10,0,10,0,11,0,49.961
49,COc1ccccc1O,4,0,0,0,0,2,0,1,124.139,1.689,318.693,92.675,54.942,171.076,0,481.053,1,1.5,0.0059305,0.0047067,0.9316521,13.447,4.606,5.98,4.524,1.242,-0.899,-1.463,-3.454,2984.568,0.021,1613.023,-1.737,8.721,-0.196,2,-0.452,3,96.41,0,0,29.956,2,0,6,0,6,0,9,0,138.728
5,Cc1cccc(C)c1,8,0,0,0,0,0,0,2,106.167,0.368,330.216,176.349,0,153.867,0,500.173,0,0,0.00027,0,0.9228133,15.332,3.986,4.049,0.775,3.126,-2.875,-3.023,-3.515,9906.038,0.545,5899.293,-0.977,9.258,-0.357,2,0.07,3,100,0,0,0,0,0,6,0,6,0,8,0,10.616
50,Cc1ccc(O)cc1C,4,0,0,0,0,1,0,1,122.166,2.021,333.864,151.294,54.638,127.932,0,513.309,1,0.75,0.0079534,0.0022464,0.9286417,14.968,4.625,6.092,3.747,2.229,-1.456,-1.624,-3.297,3004.484,0.081,1624.661,-1.98,8.842,-0.285,3,-0.222,3,100,0,0,22.546,1,0,6,0,6,0,9,0,19.76
51,Oc1ccccc1,6,0,0,0,0,1,0,1,94.113,1.486,278.368,0,54.673,223.695,0,403.038,1,0.75,0.0054779,0.0026943,0.9479287,11.47,4.278,5.026,4.265,1.46,-0.048,-1.073,-3.441,3002.171,0.098,1623.309,-1.643,9.11,-0.225,1,-0.523,3,100,0,0,22.545,1,0,6,0,6,0,7,0,335.774
52,Oc1ccc(Br)cc1,3,0,0,0,0,1,0,1,173.009,2.044,307.464,0,54.668,175.409,77.387,456.11,1,0.75,0.009158,0.0024393,0.9320019,13.133,4.902,5.934,4.034,2.295,-1.004,-2.659,-3.469,3002.505,0.274,4309.053,-1.813,9.249,0.186,1,-0.38,3,100,0,0,22.543,1,0,6,0,6,0,8,0,57.18
53,N#Cc1ccc(O)cc1,3,0,0,0,0,2,0,-1,119.123,5.705,316.361,0,126.671,189.691,0,468.355,1,2.25,0.069503,0.0071121,0.9219315,13.117,4.989,7.511,5.872,1.6,-1.292,-2.176,-3.7,623.28,-0.551,296.775,-2.994,9.546,0.507,1,-0.585,3,86.332,0,0,48.338,2,0,6,0,6,0,9,0,1.16
54,COc1ccc(OC)cc1,4,0,0,0,0,2,0,0,138.166,2.545,339.397,185.398,0,153.998,0,530.234,0,1.5,0.0122193,0,0.9334743,15.252,4.434,4.947,2.62,1.948,-1.71,-2.047,-3.343,9906.038,-0.123,5899.293,-0.785,8.629,-0.209,2,-0.329,3,100,0,0,16.582,2,0,6,0,6,0,10,0,203.378
55,COc1ccc2ccccc2c1,5,0,0,0,0,1,0,1,158.199,0.992,371.741,92.701,0,279.04,0,593.566,0,0.75,0.0016595,0,0.9188341,19.623,5.843,6.14,3.03,3.168,-2.846,-3.35,-4.176,9906.038,0.035,5899.293,-0.441,8.445,0.66,1,0.098,3,100,0,0,8.279,1,0,10,0,10,0,12,0,25.601
56,COc1ccccc1OC,4,0,0,0,0,2,0,0,138.166,1.304,340.422,185.373,0,155.049,0,530.382,0,1.5,0.0032066,0,0.9308373,15.268,4.415,4.826,2.629,1.95,-1.712,-2.049,-3.391,9906.038,-0.123,5899.293,-0.781,8.677,-0.241,2,-0.328,3,100,0,0,15.82,2,0,6,0,6,0,10,0,204.389
57,CC(C)Oc1cccc(OC(C)C)c1,4,0,0,0,0,4,0,1,194.273,2.613,478.718,334.198,0,144.52,0,779.152,0,1.5,0.0087652,0,0.8553954,23.839,6.339,7.669,2.449,3.365,-4.421,-4.638,-4.561,9906.038,0.175,5899.293,-0.626,8.79,-0.328,2,0.309,3,100,0,0,14.486,2,0,6,0,6,0,14,0,1.057
58,COc1cccc(OC)c1,4,0,0,0,0,2,0,0,138.166,2.186,338.879,183.075,0,155.804,0,530.389,0,1.5,0.0090061,0,0.9350826,15.276,4.466,4.917,2.631,1.948,-1.71,-2.049,-3.325,9906.038,-0.127,5899.293,-0.779,8.863,-0.265,2,-0.328,3,100,0,0,16.524,2,0,6,0,6,0,10,0,205.61
59,C1=COCCC1,11,0,0,0,0,0,0,0,84.118,1.283,250.266,159.667,0,90.599,0,373.494,0,1.7,0.0044085,0,1.0021935,9.658,3.102,3.058,2.612,0.691,0.176,-0.244,-1.929,9906.038,-0.266,5899.293,-1.2,9.259,-1.155,1,-0.752,3,100,0,0,8.648,1,0,6,0,6,3,6,0,3023.839
6,Cc1ccccc1C,8,0,0,0,0,0,0,2,106.167,0.66,321.512,151.315,0,170.197,0,490.599,0,0,0.0008888,0,0.935662,15.105,4.138,4.027,0.676,3.065,-2.505,-2.923,-3.385,9906.038,0.495,5899.293,-0.92,9.253,-0.353,2,0.042,3,100,0,0,0,0,0,6,0,6,0,8,0,15.245
60,COc1ccccc1,6,0,0,0,0,1,0,1,108.14,1.296,302.515,92.684,0,209.832,0,455.385,0,0.75,0.0036867,0,0.9462443,13.432,4.147,3.933,2.393,2.11,-1.851,-1.912,-3.403,9906.038,0.035,5899.293,-0.684,9.055,-0.276,1,-0.303,3,100,0,0,8.287,1,0,6,0,6,0,8,0,273.793
61,c1ccc(Oc2ccccc2)cc1,5,0,0,0,0,2,0,0,170.21,2.104,389.446,0,0,389.446,0,632.51,0,0.5,0.0069968,0,0.9150172,21.594,6.995,6.91,3.357,4.188,-3.972,-4.05,-4.764,9906.038,-0.037,5899.293,0.044,9.576,0.019,0,0.236,3,100,0,0,7.885,1,0,12,0,12,0,13,0,16.818
63,C1=C(N2CCCC2)CCCC1,7,0,0,0,0,0,0,2,151.251,1.624,397.979,369.217,1.124,27.638,0,641.743,0,1,0.0041072,0,0.9040924,19.793,4.45,5.973,1.858,3.019,-3.235,-1.962,-3.216,9665.959,0.554,5744.909,-1.443,7.722,-1.506,3,0.213,3,100,0,0,3.478,1,0,11,0,11,8,11,0,3.174
64,Nc1ccccc1N,5,0,0,0,0,2,0,-1,108.143,3.801,295.545,0,113.254,182.291,0,437.19,3,2,0.0330391,0.0117211,0.9425887,11.799,5.182,9.28,8.363,0.322,-0.305,-0.969,-3.33,835.434,-0.407,407.33,-2.773,7.383,-0.725,5,-0.779,3,81.125,0,0,50.897,2,0,6,0,6,0,8,0,70.728
65,C1=C(N2CCOCC2)CCCC1,4,0,0,0,0,0,0,0,167.25,1.511,383.014,366.107,0,16.907,0,643.684,0,2.7,0.0035449,0,0.9413081,19.768,4.733,6.93,3.415,1.562,-2.197,-2.197,-2.562,9906.038,-0.309,5899.293,-1.46,8.103,-1.119,3,-0.236,3,100,0,0,12.023,2,0,12,0,12,8,12,0,36.829
66,CN(C)c1ccccc1,7,0,0,0,0,1,0,1,121.182,0.09,352.243,159.993,0,192.25,0,544.801,0,1,1.49E-05,0,0.9158297,16.843,4.676,5.13,2.639,2.321,-1.974,-2.628,-3.811,9906.038,0.055,5899.293,-0.746,8.29,-0.279,2,-0.11,3,100,0,0,2.436,1,0,6,0,6,0,9,0,51.171
67,Cc1ccc(N)cc1,4,0,0,0,0,1,0,1,107.155,2.17,313.887,88.203,61.719,163.965,0,469.798,1.5,1,0.0100193,0.0039019,0.9311047,13.571,4.585,6.592,4.971,1.689,-0.826,-1.216,-3.429,2574.061,0.029,1374.613,-1.983,7.937,-0.553,3,-0.436,3,100,0,0,26.35,1,0,6,0,6,0,8,0,60.262
69,CC(C)c1cccc(C(C)C)c1N,1,0,0,0,0,3,0,1,177.289,2.482,444.192,319.95,37.861,86.381,0,737.688,1.5,1,0.0083503,0.0027572,0.8888786,22.267,6.332,9.233,4.153,3.132,-3.296,-2.594,-3.742,4333.779,0.063,2413.946,-1.625,7.951,-0.512,7,0.207,3,100,0,0,22.264,1,0,6,0,6,0,13,1,2.128
7,C#Cc1ccccc1,9,0,0,0,0,1,0,1,102.135,0.466,314.346,36.324,0,278.021,0,461.962,0.5,0,0.0004708,0,0.9193801,14.347,4.503,4.598,2.446,2.53,-2.381,-2.625,-4.162,9906.038,0.265,5899.293,-0.444,9.344,0.111,0,-0.176,3,100,0,0,0,0,0,6,0,6,0,8,0,87.138
70,COc1cccc(N)c1,4,0,0,0,0,2,0,0,123.154,3.657,318.356,92.698,61.554,164.104,0,484.977,1.5,1.75,0.027571,0.0067324,0.9377041,13.538,4.83,7.202,5.5,1.46,-0.393,-1.354,-3.323,2583.347,-0.024,1379.973,-1.884,8.061,-0.536,3,-0.512,3,96.565,0,0,34.622,2,0,6,0,6,0,9,0,134.243
71,c1ccc(N2CCOCC2)cc1,2,0,0,0,0,0,0,0,163.219,1.529,374.573,185.936,0,188.637,0,610.279,0,2.7,0.0038328,0,0.9289255,20.071,5.481,7.288,4.563,1.914,-1.85,-1.85,-3.582,9906.038,-0.67,5899.293,-0.855,9.138,-0.093,1,-0.333,3,100,0,0,13.544,2,0,12,0,12,4,12,0,322.269
72,C1CCNC1,12,1,0,0,0,0,0,2,71.122,1.125,258.789,224.587,34.203,0,0,365.756,1,1.5,0.0034612,0.0057962,0.9557541,8.484,2.216,3.943,3.517,0.46,0.853,0.809,-2.974,1170.73,0.712,648.968,-4.212,9.178,-2.974,0,-0.655,3,84.558,0,0,16.375,1,0,5,0,5,4,5,0,22.151
73,c1ccc(Nc2ccccc2)cc1,1,0,0,0,0,2,0,1,169.226,1.298,411.576,0,13.78,397.796,0,655.659,1,0.5,0.0025677,0.0012148,0.8868163,22.6,7.374,8.678,5.025,3.5,-3.495,-3.02,-5.261,7332.093,0.326,4261.466,-0.18,7.951,0.002,4,0.171,3,100,0,0,11.896,1,0,12,0,12,0,13,0,79.313
74,C1CCNCC1,11,1,0,0,0,0,0,2,85.149,1.07,282.74,253.499,29.241,0,0,415.348,1,1.5,0.0027556,0.0053052,0.95218,10.468,2.718,4.592,3.541,0.84,0.987,0.601,-3.032,1304.681,0.747,729.586,-4.121,9.197,-2.928,0,-0.532,3,87.625,0,0,15.434,1,0,6,0,6,5,6,0,12.889
75,Nc1ccccc1,6,0,0,0,0,1,0,1,93.128,2.462,281.769,0,61.713,220.056,0,409.832,1.5,1,0.0147841,0.0043466,0.9469853,11.707,4.483,6.125,5.275,0.9,-0.424,-0.96,-3.439,2574.398,0.044,1374.807,-1.786,8.048,-0.529,2,-0.591,3,93.261,0,0,26.347,1,0,6,0,6,0,7,0,302.694
76,CC(C)NC(C)C,6,1,0,0,0,2,0,2,101.191,1.217,339.533,331.313,8.22,0,0,524.028,1,1.5,0.0028284,0.0044178,0.925805,13.533,3.483,5.447,3.093,1.168,-0.249,0.364,-3.459,2064.655,0.778,1198.237,-3.542,9.133,-2.843,1,-0.34,3,93.113,0,0,10.78,1,0,0,0,0,0,7,0,12.668
77,C1CCC2=NCCCN2CC1,4,0,0,0,0,0,0,1,152.239,3.536,377.3,356.252,18.142,2.906,0,614.857,0,1.5,0.0203395,0,0.9268164,18.48,4.326,6.095,2.248,2.454,-2.438,-1.451,-2.73,6665.931,0.423,3844.554,-1.844,8.49,-1.239,1,0.002,3,100,0,0,15.03,2,0,11,0,6,8,11,0,5.718
78,COc1ccc(S)cc1,4,0,0,0,0,2,1,0,140.2,2.33,331.344,92.688,0,159.854,78.802,508.831,0.8,1.25,0.0106695,0.0033742,0.9302541,14.452,4.943,6.068,3.593,2.524,-1.636,-2.039,-3.423,9906.038,-0.194,10000,-0.764,8.596,-0.012,2,-0.326,3,100,0,0,8.283,1,0,6,0,6,0,9,0,220.451
79,Sc1ccc(S)cc1,6,0,0,0,0,2,2,0,142.233,0,323.631,0,0,166.113,157.518,487.153,1.6,1,0,0.0039085,0.9251782,13.644,5.426,7.06,4.57,3.451,-2.241,-2.241,-3.535,9906.038,-0.265,10000,-0.742,8.668,0.425,2,-0.446,3,100,0,0,0,0,0,6,0,6,0,8,0,147.735
8,Cc1ccccc1,10,0,0,0,0,0,0,1,92.14,0.375,298.099,88.196,0,209.903,0,440.233,0,0,0.0003192,0,0.938844,13.469,3.887,3.518,0.964,2.73,-2.218,-2.399,-3.523,9906.038,0.368,5899.293,-0.78,9.383,-0.333,1,-0.104,3,100,0,0,0,0,0,6,0,6,0,7,0,61.047
80,COc1ccc(SSc2ccc(OC)cc2)cc1,2,0,0,0,0,5,1,0,278.383,5.121,513.934,185.361,0,253.15,75.423,884.185,0,2.5,0.0296545,0,0.8668684,28.438,8.762,10.675,4.064,4.366,-4.872,-4.872,-4.893,9906.038,-0.58,10000,-0.148,9.058,1.919,2,0.304,3,100,0,0,16.573,2,0,12,0,12,0,18,0,2.66
81,Sc1ccc2ccccc2c1,4,0,0,0,0,1,1,0,160.233,1.744,364.048,0,0,285.326,78.723,571.902,0.8,0.5,0.0053192,0.0012284,0.9152798,18.816,6.358,7.328,4.007,3.646,-3.448,-3.981,-4.264,9906.038,-0.037,10000,-0.418,8.497,0.857,1,0.007,3,100,0,0,0,0,0,10,0,10,0,11,0,6.389
82,Cc1cccc(C)c1S,5,0,0,0,0,1,1,1,138.227,1.142,347.238,157.869,0,130.974,58.396,540.527,0.8,0.5,0.0024145,0.0012879,0.9241637,16.087,4.877,5.997,2.91,2.838,-2.374,-3.013,-3.384,9906.038,0.279,10000,-0.962,8.752,-0.013,3,-0.081,3,100,0,0,0,0,0,6,0,6,0,9,0,14.634
83,CSc1ccccc1,7,0,0,0,0,1,0,1,124.2,2.074,332.395,88.923,0,201.845,41.628,504.846,0,0.5,0.0085175,0,0.9224636,15.335,4.666,4.683,2.178,2.743,-2.407,-2.642,-3.749,9906.038,0.141,9973.324,-0.712,8.948,0.345,0,-0.093,3,100,0,0,0,0,0,6,0,6,0,8,0,54.943
84,Cc1ccc(SSc2ccc(C)cc2)cc1,5,0,0,0,0,3,1,1,246.385,4,505.646,176.353,0,253.822,75.472,854.293,0,1,0.0187309,0,0.8611055,28.533,8.441,9.793,3.012,5.062,-5.849,-5.849,-4.99,9906.038,0.088,10000,-0.337,9.136,1.959,2,0.703,3,100,0,0,0,0,1,12,0,12,0,16,1,0.16
85,Sc1ccccc1,9,0,0,0,0,1,1,0,110.173,1.56,294.864,0,0,216.085,78.779,433.772,0.8,0.5,0.0056071,0.0015167,0.9398349,12.627,4.605,5.099,3.37,2.523,-2.105,-1.982,-3.536,9906.038,-0.037,10000,-0.662,8.845,0.069,1,-0.381,3,100,0,0,0,0,0,6,0,6,0,7,0,249.898
86,c1ccc(SSc2ccccc2)cc1,6,0,0,0,0,3,1,0,218.331,3.234,441.801,0,0,366.361,75.44,734.58,0,1,0.0142375,0,0.8911774,24.816,8.215,8.671,3.624,4.605,-5.241,-5.007,-5.04,9906.038,-0.265,10000,0.059,9.216,2.033,0,0.356,3,100,0,0,0,0,0,12,0,12,0,14,0,2.46
87,O=[N+]([O-])c1ccc([S+]=[S+]c2ccc(N([O-])[O-])cc2)cc1,1,0,0,0,0,7,3,-2,310.342,9.268,526.65,0,202.645,251.076,72.929,891.715,2,3,0.0963365,0.0080559,0.8507332,27.435,10.612,15.292,8.438,2.579,-3.807,-4.915,-5.145,118.635,-1.546,123.933,-3.698,9.019,2.487,1,0.087,3,79.17,0,0,93.955,6,0,12,0,12,0,20,0,0.01
87,O=[N+]([O-])c1ccc([S+]=[S+]c2ccc(N([O-])[O-])cc2)cc1,1,0,0,0,0,7,3,-2,310.342,8.716,520.696,0,200.104,245.027,75.565,886.812,2,3,0.0856578,0.008148,0.8573049,27.182,10.55,15.066,8.367,2.572,-3.715,-4.915,-5.009,125.404,-1.488,136.043,-3.672,9.035,2.466,1,0.076,3,79.558,0,0,93.962,6,0,12,0,12,0,20,0,0.013
88,S=c1[nH]c2ccccc2[nH]1,1,0,0,0,0,0,0,1,150.198,7.628,339.928,0,64.871,192.429,82.628,513.037,2,2.5,0.1134287,0.0104008,0.911753,16.215,5.777,10.941,7.708,1.963,-2.27,-1.808,-3.878,2402.847,0.246,3618.331,-2.037,8.324,0.95,0,-0.48,3,100,0,0,39.053,2,0,9,0,9,0,10,0,15.595
89,COc1ccc2cc[nH]c2c1,2,0,0,0,0,1,0,1,147.176,3.696,347.862,92.686,28.31,226.867,0,543.714,1,0.75,0.025122,0.002156,0.9261297,17.13,5.442,7.11,4.275,2.633,-2.225,-2.309,-3.809,5338.755,0.283,3024.312,-1.146,8.205,-0.089,1,-0.138,3,100,0,0,22.225,2,0,9,0,9,0,11,0,89.988
9,C=Cc1ccc(C)c(C)c1,6,0,0,0,0,1,0,2,132.205,0.731,373.902,218.639,0,155.264,0,589.027,0,0,0.0009066,0,0.9088599,18.26,4.825,5.026,0.605,3.543,-3.585,-3.947,-3.747,9906.038,0.63,5899.293,-0.877,8.847,0.128,2,0.285,3,100,0,0,0,0,0,6,0,6,0,10,0,1.983
90,Nc1nccs1,7,0,0,0,0,1,0,-1,100.138,3.034,258.237,0,93.076,111.551,53.609,363.937,2,2,0.0252878,0.0109528,0.9546216,8.834,3.986,6.794,6.43,0.353,0.128,-0.852,-2.798,1297.957,-0.046,1289.562,-2.746,8.624,0.224,1,-0.798,3,84.732,0,0,39.663,2,0,5,0,5,0,6,0,67.385
91,COc1cccc2[nH]ccc12,2,0,0,0,0,1,0,1,147.176,2.084,355.199,92.681,28.415,234.103,0,548.784,1,0.75,0.0079111,0.0021115,0.9126298,17.402,5.409,6.956,4.342,2.573,-2.245,-2.309,-4.062,5326.531,0.276,3016.827,-1.122,7.999,-0.201,2,-0.125,3,100,0,0,21.901,2,0,9,0,9,0,11,0,69.689
92,S=c1[nH]c2ccccc2s1,1,0,0,0,0,0,0,2,167.243,7.925,348.862,0,35.689,186.84,126.332,534.38,1,2,0.1175444,0.0057329,0.9128771,17.016,5.862,9.619,5.551,2.186,-2.221,-2.324,-3.833,4544.262,0.588,10000,-1.519,8.694,1.487,0,-0.302,3,100,0,0,24.725,1,0,9,0,9,0,10,0,15.893
93,COc1ccc2[nH]ccc2c1,2,0,0,0,0,1,0,1,147.176,2.613,349.335,92.694,28.473,228.168,0,545.115,1,0.75,0.0125236,0.0021469,0.9238081,17.198,5.443,6.96,4.288,2.634,-2.233,-2.309,-3.853,5319.698,0.281,3012.645,-1.144,8.129,-0.038,1,-0.134,3,100,0,0,22.212,2,0,9,0,9,0,11,0,84.868
94,Cn1cccc1,12,0,0,0,0,0,0,2,81.117,2.37,275.368,91.212,0.975,183.18,0,394.73,0,0.5,0.0142353,0,0.9450447,11.392,3.252,3.228,2.127,1.815,-1.49,-0.863,-3.295,9697.312,0.556,5765.053,-0.892,9,-1.199,0,-0.37,3,100,0,0,2.642,1,0,5,0,5,0,6,0,697.123
95,S=c1[nH]c2ccccc2o1,2,0,0,0,0,0,0,1,151.183,8.457,320.851,0,43.392,193.921,83.538,490.967,1,2.5,0.1456594,0.0077918,0.9380603,15.346,5.458,9.572,6.062,1.434,-2.325,-1.863,-3.459,3840.731,0.44,6076.477,-1.636,8.789,1.165,0,-0.472,3,100,0,0,35.896,2,0,9,0,9,0,10,0,65.116
96,c1c[nH]cn1,8,0,0,0,0,0,0,1,68.078,5.213,228.199,0,65.325,162.873,0,309.474,1,2,0.0877997,0.0087643,0.9696193,7.787,3.085,5.575,5.255,-0.08,-0.485,-0.406,-2.8,2379.132,0.1,1262.449,-2.15,9.603,-0.872,0,-0.823,3,86.91,0,0,28.523,2,0,5,0,5,0,5,0,518.162
97,c1ccc2[nH]ccc2c1,5,0,0,0,0,0,0,1,117.15,2.67,312.791,0,28.459,284.332,0,470.043,1,0,0.0151619,0,0.9346943,15.372,5.129,6.095,4.064,2.14,-1.524,-1.894,-3.945,5321.399,0.346,3013.686,-1.042,8.265,-0.097,0,-0.202,3,100,0,0,13.938,1,0,9,0,9,0,9,0,192.035
98,c1ccc2sccc2c1,6,0,0,0,0,0,0,1,134.195,1.39,323.136,0,0,271.96,51.177,492.073,0,0,0.003925,0,0.9328233,16.136,5.2,4.844,2.365,3.126,-3.013,-3.435,-3.916,9906.038,0.192,10000,-0.561,8.731,0.553,1,0.046,3,100,0,0,0,0,0,9,0,9,0,9,0,13.531
99,OCc1ccco1,7,0,0,0,0,2,0,1,98.101,2.257,269.435,56.603,56.773,156.059,0,391.448,1,2.2,0.0130148,0.0081652,0.9604904,9.718,3.841,5.185,5.006,0.996,0.063,-0.78,-2.916,2867.616,0.033,1544.813,-1.824,9.273,-0.579,2,-0.75,3,94.659,0,0,31.893,2,0,5,0,5,0,7,0,808.242
1_reduced,c1[C]Cc2ccccc2c1,6,0,0,0,0,0,0,2,132.205,0.77,353.411,186.61,0,166.801,0,557.473,0,0,0.0010635,0,0.926903,17.749,4.748,4.935,0.811,3.476,-3.616,-3.619,-3.51,9906.038,0.566,5899.293,-0.932,9.195,-0.38,2,0.236,3,100,0,0,0,0,0,10,0,10,4,10,0,3.719
10_reduced,C[C]Cc1ccc2c(c1)OCO2,4,0,0,0,0,2,1,0,164.204,1.435,364.957,235.497,0,129.46,0,594.159,0,1.5,0.0034665,0,0.9365368,17.576,4.972,5.612,2.514,2.396,-2.712,-2.712,-3.176,9906.038,-0.022,5899.293,-0.871,8.845,-0.102,1,-0.143,3,100,0,0,18.735,2,0,9,0,9,1,12,0,42.806
100_reduced,c1ccc2o[C]Cc2c1,7,0,0,0,0,0,0,1,120.151,1.749,303.057,117.091,0,185.966,0,465.189,0,0.75,0.0065754,0,0.9580627,14.239,4.23,4.269,2.452,2.38,-1.673,-2.014,-3.097,9906.038,0.083,5899.293,-0.864,8.977,-0.204,1,-0.232,3,100,0,0,9.38,1,0,9,0,9,2,9,0,158.871
101_reduced,c1[C]Coc1,12,0,0,0,0,0,0,0,72.107,1.872,233.21,233.21,0,0,0,335.726,0,1.7,0.0104436,0,1.0017076,7.282,2.021,2.165,1.955,0.459,0.547,0.149,-1.504,9906.038,-0.118,5899.293,-2.482,10.678,-3.103,1,-0.862,3,100,0,0,9.86,1,0,5,0,5,4,5,0,335.052
102_reduced,c1ccc2N[C]ccc2c1,2,0,0,0,0,0,0,1,133.193,1.977,345.534,150.416,22.466,172.652,0,538.799,1,1,0.0072525,0.0028941,0.926741,17.058,4.972,6.892,4.327,2.198,-2.126,-1.821,-3.541,6065.384,0.389,3471.58,-1.325,7.979,-0.515,4,-0.145,3,100,0,0,13.983,1,0,10,0,10,3,10,0,46.771
103_reduced,c1[C]N[nH]c1,11,2,0,0,0,0,1,2,72.11,0.093,248.304,174.35,73.954,0,0,345.886,2,2,2.52E-05,0.011391,0.9597043,7.688,2.537,5.548,5.719,-1.083,2,1.764,-3.636,122.573,0.825,62.628,-7.008,8.58,-2.577,0,-0.788,2,57.984,0,0,34.346,2,0,5,0,5,3,5,0,0.708
106_reduced,Clc1c[C]C(I)cc1,7,0,0,0,0,0,2,2,244.503,0.761,345.424,202.434,0,0,142.99,539.404,0,0,0.0010726,0,0.9277313,15.433,4.394,4.565,0.6,3.504,-3.517,-3.431,-2.701,9906.038,0.597,10000,-1.52,9.508,1.066,0,0.184,3,100,0,0,0,0,0,6,0,6,6,8,0,2.741
106_reduced,Clc1c[C]C(I)cc1,6,0,0,0,0,0,2,2,244.503,4.164,341.591,207.83,0,0,133.76,533.158,0,0,0.0325275,0,0.9308853,15.183,4.295,4.868,0.588,3.422,-3.436,-3.366,-2.65,9906.038,0.608,10000,-1.52,9.425,0.974,0,0.166,3,100,0,0,0,0,0,6,0,6,6,8,0,3.184
107_reduced,Brc1c[C]C(I)cc1,7,0,0,0,0,0,2,2,288.954,0.641,350.711,201.461,0,0,149.251,548.94,0,0,0.0007483,0,0.9244822,15.815,4.508,4.719,0.615,3.605,-3.707,-3.53,-2.754,9906.038,0.595,10000,-1.52,9.542,1.145,0,0.212,3,100,0,0,0,0,0,6,0,6,6,8,0,2.578
107_reduced,Brc1c[C]C(I)cc1,6,0,0,0,0,0,2,2,288.954,4.092,346.051,206.122,0,0,139.929,541.843,0,0,0.0308957,0,0.9288392,15.531,4.411,4.995,0.601,3.509,-3.611,-3.456,-2.683,9906.038,0.605,10000,-1.52,9.431,0.997,0,0.191,3,100,0,0,0,0,0,6,0,6,6,8,0,3.055
